90.55875	90.55875	beat_193
91.0275	91.0275	beat_194
91.49625	91.49625	beat_195
91.965	91.965	beat_196
92.43375	92.43375	beat_197
92.9025	92.9025	beat_198
93.37125	93.37125	beat_199
93.84	93.84	beat_200
94.30875	94.30875	beat_201
94.7775	94.7775	beat_202
95.24625	95.24625	beat_203
95.715	95.715	beat_204
96.18375	96.18375	beat_205
96.6525	96.6525	beat_206
97.12125	97.12125	beat_207
97.59	97.59	beat_208
98.05875	98.05875	beat_209
98.5275	98.5275	beat_210
98.99625	98.99625	beat_211
99.465	99.465	beat_212
99.93375	99.93375	beat_213
100.4025	100.4025	beat_214
100.87125	100.87125	beat_215
101.34	101.34	beat_216
101.80875	101.80875	beat_217
102.2775	102.2775	beat_218
102.74625	102.74625	beat_219
103.215	103.215	beat_220
103.68375	103.68375	beat_221
104.1525	104.1525	beat_222
104.62125	104.62125	beat_223
105.09	105.09	beat_224
105.55875	105.55875	beat_225
106.0275	106.0275	beat_226
106.49625	106.49625	beat_227
106.965	106.965	beat_228
107.43375	107.43375	beat_229
107.9025	107.9025	beat_230
108.37125	108.37125	beat_231
108.84	108.84	beat_232
109.30875	109.30875	beat_233
109.7775	109.7775	beat_234
110.24625	110.24625	beat_235
110.715	110.715	beat_236
111.18375	111.18375	beat_237
111.6525	111.6525	beat_238
112.12125	112.12125	beat_239
112.59	112.59	beat_240
113.05875	113.05875	beat_241
113.5275	113.5275	beat_242
113.99625	113.99625	beat_243
114.465	114.465	beat_244
114.93375	114.93375	beat_245
115.4025	115.4025	beat_246
115.87125	115.87125	beat_247
116.34	116.34	beat_248
116.80875	116.80875	beat_249
117.2775	117.2775	beat_250
117.74625	117.74625	beat_251
118.215	118.215	beat_252
118.68375	118.68375	beat_253
119.1525	119.1525	beat_254
119.62125	119.62125	beat_255
120.09	120.09	beat_256
120.55875	120.55875	beat_257
121.0275	121.0275	beat_258
121.49625	121.49625	beat_259
121.965	121.965	beat_260
122.43375	122.43375	beat_261
122.9025	122.9025	beat_262
123.37125	123.37125	beat_263
123.84	123.84	beat_264
124.30875	124.30875	beat_265
124.7775	124.7775	beat_266
125.24625	125.24625	beat_267
125.715	125.715	beat_268
126.18375	126.18375	beat_269
126.6525	126.6525	beat_270
127.12125	127.12125	beat_271
127.59	127.59	beat_272
128.05875	128.05875	beat_273
128.5275	128.5275	beat_274
128.99625	128.99625	beat_275
129.465	129.465	beat_276
129.93375	129.93375	beat_277
130.4025	130.4025	beat_278
130.87125	130.87125	beat_279
131.34	131.34	beat_280
131.80875	131.80875	beat_281
132.2775	132.2775	beat_282
132.74625	132.74625	beat_283
133.215	133.215	beat_284
133.68375	133.68375	beat_285
134.1525	134.1525	beat_286
134.62125	134.62125	beat_287
135.09	135.09	beat_288
135.55875	135.55875	beat_289
136.0275	136.0275	beat_290
136.49625	136.49625	beat_291
136.965	136.965	beat_292
137.43375	137.43375	beat_293
137.9025	137.9025	beat_294
138.37125	138.37125	beat_295
138.84	138.84	beat_296
139.30875	139.30875	beat_297
139.7775	139.7775	beat_298
140.24625	140.24625	beat_299
140.715	140.715	beat_300
141.18375	141.18375	beat_301
141.6525	141.6525	beat_302
142.12125	142.12125	beat_303
142.59	142.59	beat_304
143.05875	143.05875	beat_305
143.5275	143.5275	beat_306
143.99625	143.99625	beat_307
144.465	144.465	beat_308
144.93375	144.93375	beat_309
145.4025	145.4025	beat_310
145.87125	145.87125	beat_311
146.34	146.34	beat_312
146.80875	146.80875	beat_313
147.2775	147.2775	beat_314
147.74625	147.74625	beat_315
148.215	148.215	beat_316
148.68375	148.68375	beat_317
149.1525	149.1525	beat_318
149.62125	149.62125	beat_319
150.09	150.09	beat_320
150.55875	150.55875	beat_321
151.0275	151.0275	beat_322
151.49625	151.49625	beat_323
151.965	151.965	beat_324
152.43375	152.43375	beat_325
152.9025	152.9025	beat_326
153.37125	153.37125	beat_327
153.84	153.84	beat_328
154.30875	154.30875	beat_329
154.7775	154.7775	beat_330
155.24625	155.24625	beat_331
155.715	155.715	beat_332
156.18375	156.18375	beat_333
156.6525	156.6525	beat_334
157.12125	157.12125	beat_335
157.59	157.59	beat_336
158.05875	158.05875	beat_337
158.5275	158.5275	beat_338
158.99625	158.99625	beat_339
159.465	159.465	beat_340
159.93375	159.93375	beat_341
160.4025	160.4025	beat_342
160.87125	160.87125	beat_343
161.34	161.34	beat_344
161.80875	161.80875	beat_345
162.2775	162.2775	beat_346
162.74625	162.74625	beat_347
163.215	163.215	beat_348
163.68375	163.68375	beat_349
164.1525	164.1525	beat_350
164.62125	164.62125	beat_351
165.09	165.09	beat_352
165.55875	165.55875	beat_353
166.0275	166.0275	beat_354
166.49625	166.49625	beat_355
166.965	166.965	beat_356
167.43375	167.43375	beat_357
167.9025	167.9025	beat_358
168.37125	168.37125	beat_359
168.84	168.84	beat_360
169.30875	169.30875	beat_361
169.7775	169.7775	beat_362
170.24625	170.24625	beat_363
170.715	170.715	beat_364
171.18375	171.18375	beat_365
171.6525	171.6525	beat_366
172.12125	172.12125	beat_367
172.59	172.59	beat_368
173.05875	173.05875	beat_369
173.5275	173.5275	beat_370
173.99625	173.99625	beat_371
174.465	174.465	beat_372
174.93375	174.93375	beat_373
175.4025	175.4025	beat_374
175.87125	175.87125	beat_375
176.34	176.34	beat_376
176.80875	176.80875	beat_377
177.2775	177.2775	beat_378
177.74625	177.74625	beat_379
178.215	178.215	beat_380
178.68375	178.68375	beat_381
179.1525	179.1525	beat_382
179.62125	179.62125	beat_383
